order_id,order_date,customer_id,product_category,region,sales_amount,discount,profit,payment_method
7627,2023-12-03,1997,Clothing,North,2311.62,16.32,619.09,Cash
7628,2023-07-14,4074,Grocery,East,3065.49,17.84,382.89,Cash
7629,2023-04-01,4528,Electronics,West,867.59,29.31,178.14,Credit Card
7630,2023-07-10,1333,Electronics,North,2943.8,23.18,802.36,Debit Card
7631,2023-01-09,1258,Grocery,East,2738.58,28.26,1209.42,Debit Card
7632,2023-10-01,4783,Electronics,West,2576.85,28.62,521.59,UPI
7633,2023-02-14,4944,Furniture,North,4670.78,15.93,1407.39,Debit Card
7634,2023-09-20,2457,Electronics,South,1579.51,27.68,526.15,Cash
7635,2023-04-24,4336,Clothing,North,3614.97,12.51,1245.42,Credit Card
7636,2023-05-18,3898,Furniture,East,2156.68,16.36,412.71,Cash
7637,2023-05-24,4264,Electronics,East,2624.93,5.43,616.62,Credit Card
7638,2023-07-20,1642,Electronics,West,4729.18,14.41,1063.18,UPI
7639,2023-10-03,4129,Grocery,West,3647.21,14.71,790.03,Credit Card
7640,2023-10-27,4302,Grocery,East,4631.83,11.25,1544.59,Cash
7641,2023-05-07,4962,Grocery,West,4391.48,17.8,1195.51,UPI
7642,2023-09-03,4796,Clothing,South,3929.6,3.57,1337.64,UPI
7643,2023-09-02,4057,Clothing,South,846.27,15.24,266.64,Cash
7644,2023-03-03,4877,Furniture,East,433.78,23.35,33.57,Cash
7645,2023-08-26,1650,Furniture,South,4845.49,8.27,628.84,Credit Card
7646,2023-05-11,3981,Electronics,East,2618.92,22.42,1012.15,Debit Card
7647,2023-10-03,1208,Electronics,East,4873.88,17.88,1361.35,Credit Card
7648,2023-10-13,4864,Furniture,North,4689.68,6.88,1023.15,Debit Card
7649,2023-11-23,1068,Furniture,North,1755.88,19.31,257.86,UPI
7650,2023-01-18,2461,Clothing,North,1083.14,4.22,353.73,Debit Card
7651,2023-02-13,1896,Electronics,West,1638.52,13.84,322.07,Credit Card
7652,2023-03-13,1138,Electronics,East,2224.92,13.51,1038.12,Cash
7653,2023-04-06,4278,Furniture,North,2467.45,15.16,720.15,Cash
7654,2023-02-16,4446,Grocery,West,843.35,6.87,276.07,Debit Card
7655,2023-06-08,1718,Grocery,South,4320.63,23.53,1852.06,Cash
7656,2023-12-12,1714,Grocery,West,4115.1,26.76,1634.4,Debit Card
7657,2023-11-28,2781,Clothing,West,3900.33,20.2,1924.17,Debit Card
7658,2023-04-08,3656,Furniture,North,4610.97,18.71,762.09,Debit Card
7659,2023-01-26,1175,Clothing,South,1581.95,20.96,576.14,Credit Card
7660,2023-04-14,4952,Grocery,North,3350.49,16.42,1419.4,Debit Card
7661,2023-04-15,1412,Electronics,West,2734.84,1.32,625.21,Debit Card
7662,2023-09-12,1818,Clothing,West,214.5,10.63,17.32,Cash
7663,2023-10-21,2301,Electronics,West,3652.21,6.87,1395.72,Debit Card
7664,2023-08-17,3803,Electronics,North,203.61,11.01,69.05,Debit Card
7665,2023-07-31,1911,Furniture,East,4609.01,5.11,1149.39,UPI
7666,2023-02-14,4888,Grocery,South,1509.53,14.2,553.94,UPI
7667,2023-10-04,1789,Grocery,South,4598.33,23.36,1576.53,UPI
7668,2023-11-04,4084,Electronics,East,3858.27,25.66,1828.37,UPI
7669,2023-06-20,2186,Grocery,South,4696.22,19.36,1896.03,Cash
7670,2023-02-14,4953,Grocery,South,2407.37,13.23,564.57,Cash
7671,2023-06-21,4868,Furniture,East,956.21,10.83,288.73,Credit Card
7672,2023-07-31,2780,Grocery,East,2733.57,9.31,669.37,Credit Card
7673,2023-12-22,1181,Clothing,East,243.28,23.71,17.02,Debit Card
7674,2023-05-20,2977,Electronics,South,2981.42,1.47,736.25,Credit Card
7675,2023-07-22,3636,Furniture,West,3553.15,12.09,1365.75,UPI
7676,2023-12-09,2354,Clothing,East,4512.5,22.07,2080.09,UPI
7677,2023-07-08,1033,Grocery,North,1931.26,19.41,779.56,UPI
7678,2023-06-04,1855,Furniture,West,1738.08,0.04,469.28,Debit Card
7679,2023-06-25,2296,Grocery,South,3938.9,24.97,1893.04,UPI
7680,2023-03-15,4654,Grocery,North,1960.84,9.46,456.99,Debit Card
7681,2023-01-07,4774,Grocery,West,1481.02,29.95,500.15,Cash
7682,2023-09-27,2700,Furniture,West,121.07,23.68,19.05,Credit Card
7683,2023-03-28,3191,Electronics,East,367.02,22.83,53.94,UPI
7684,2023-02-27,2306,Grocery,North,1557.82,12.46,177.74,UPI
7685,2023-01-19,3138,Grocery,West,2249.72,17.69,456.47,Debit Card
7686,2023-07-23,1177,Clothing,South,2083.17,25.5,323.01,Debit Card
7687,2023-07-28,4831,Furniture,West,3056.18,23.59,389.48,Debit Card
7688,2023-10-07,2609,Furniture,North,2661.13,17.0,753.7,Debit Card
7689,2023-01-14,2383,Electronics,North,2912.15,23.82,571.92,UPI
7690,2023-07-26,2471,Clothing,West,2319.86,19.33,556.74,Cash
7691,2023-01-28,4713,Grocery,West,2626.19,6.02,669.12,Credit Card
7692,2023-05-26,1837,Clothing,West,2256.98,20.89,802.08,Debit Card
7693,2023-08-15,4842,Clothing,West,3509.18,10.28,1394.72,Credit Card
7694,2023-11-17,1688,Furniture,North,3119.7,1.44,573.15,UPI
7695,2023-08-12,4241,Clothing,West,2367.35,16.22,738.84,Debit Card
7696,2023-07-15,2399,Grocery,West,2077.19,9.97,506.35,Debit Card
7697,2023-03-08,3108,Electronics,West,2093.76,18.98,955.03,UPI
7698,2023-01-15,2200,Furniture,West,4472.59,0.54,1817.1,Debit Card
7699,2023-02-10,1887,Electronics,West,3537.38,16.42,628.33,UPI
7700,2023-05-30,4679,Furniture,South,1932.73,26.01,252.41,Credit Card
7701,2023-08-09,1256,Grocery,South,3862.16,3.25,753.58,UPI
7702,2023-04-13,1381,Electronics,North,2593.5,24.51,714.11,Debit Card
7703,2023-11-30,3067,Grocery,West,1838.12,10.82,634.51,Cash
7704,2023-08-10,3240,Clothing,North,3064.94,2.02,1190.76,Cash
7705,2023-06-14,3502,Clothing,South,2082.16,3.5,713.18,Cash
7706,2023-07-02,3756,Electronics,East,867.35,2.18,308.09,Credit Card
7707,2023-12-20,2145,Grocery,West,1249.39,0.73,244.98,Credit Card
7708,2023-03-10,4321,Clothing,South,1856.03,1.42,346.09,UPI
7709,2023-08-31,4403,Electronics,West,473.91,1.59,49.2,Cash
7710,2023-09-09,3664,Grocery,West,3425.69,3.74,1584.85,Cash
7711,2023-04-27,3796,Furniture,South,1873.88,29.97,796.88,UPI
7712,2023-05-31,4732,Grocery,West,3788.82,29.24,1214.02,Credit Card
7713,2023-03-04,2508,Clothing,North,226.52,6.09,50.53,Credit Card
7714,2023-08-11,1117,Electronics,West,1043.06,6.12,322.04,UPI
7715,2023-10-05,3707,Electronics,East,340.46,11.21,50.0,UPI
7716,2023-12-12,2231,Electronics,West,2937.68,21.11,1375.85,Debit Card
7717,2023-01-16,2822,Clothing,North,2667.01,7.23,333.75,UPI
7718,2023-03-07,3741,Clothing,East,3178.13,0.86,687.25,Cash
7719,2023-10-25,1794,Electronics,West,1103.89,6.27,405.19,UPI
7720,2023-01-15,3256,Grocery,East,1102.91,3.02,280.05,Debit Card
7721,2023-11-17,1859,Grocery,East,2754.88,3.55,919.34,UPI
7722,2023-11-01,2094,Electronics,North,303.28,28.37,102.24,Credit Card
7723,2023-04-06,2767,Furniture,South,4306.67,20.39,634.21,Credit Card
7724,2023-10-26,1960,Furniture,West,3980.15,22.91,661.03,UPI
7725,2023-05-23,1303,Electronics,North,4795.61,16.73,748.91,UPI
7726,2023-03-28,4907,Grocery,North,2275.55,25.05,758.01,Cash
7727,2023-01-15,1099,Grocery,East,287.87,17.68,69.62,Cash
7728,2023-08-20,1117,Furniture,North,4131.01,12.41,1439.79,Credit Card
7729,2023-02-26,4485,Clothing,South,803.26,15.02,321.87,UPI
7730,2023-09-24,4134,Clothing,North,1980.72,9.9,931.81,Cash
7731,2023-10-06,2812,Electronics,South,1426.65,7.18,386.76,Credit Card
7732,2023-10-07,2826,Furniture,West,2657.12,4.8,526.03,Credit Card
7733,2023-01-14,3610,Electronics,West,4246.63,23.05,2067.33,Debit Card
7734,2023-11-25,1894,Electronics,South,2021.31,24.73,439.1,Credit Card
7735,2023-09-23,1457,Clothing,East,1390.24,17.2,131.62,UPI
7736,2023-12-11,4615,Furniture,North,3973.76,0.3,1298.9,Credit Card
7737,2023-06-07,3318,Clothing,West,2569.72,15.14,561.24,Credit Card
7738,2023-04-19,4220,Grocery,West,979.96,7.44,453.31,Credit Card
7739,2023-12-01,3410,Grocery,South,4789.82,25.71,2131.4,UPI
7740,2023-10-26,2047,Clothing,North,2965.49,26.57,374.16,Credit Card
7741,2023-01-02,3710,Electronics,East,932.06,21.49,439.0,Debit Card
7742,2023-04-17,1271,Electronics,West,2669.1,5.51,1009.19,Credit Card
7743,2023-07-29,3770,Furniture,North,167.74,4.76,19.06,Credit Card
7744,2023-12-11,1219,Furniture,East,4200.7,3.99,1219.79,Debit Card
7745,2023-11-22,4772,Grocery,South,340.78,21.49,103.64,Cash
7746,2023-04-08,1580,Electronics,West,2785.47,11.84,418.27,Debit Card
7747,2023-06-26,3497,Furniture,East,1641.6,26.0,390.47,Credit Card
7748,2023-07-18,1321,Electronics,West,3210.16,8.81,502.08,Credit Card
7749,2023-11-03,3068,Grocery,West,3437.77,17.47,356.08,Credit Card
7750,2023-06-01,3100,Clothing,South,4330.53,23.65,490.81,Debit Card
7751,2023-09-03,1993,Electronics,North,3457.01,10.29,867.17,Credit Card
7752,2023-08-08,2064,Clothing,West,3725.51,10.54,995.52,Credit Card
7753,2023-10-13,4377,Electronics,South,4944.65,0.49,2068.95,Cash
7754,2023-07-17,2718,Furniture,South,1226.79,6.96,292.48,Debit Card
7755,2023-01-06,1692,Electronics,West,1779.48,22.09,478.34,Debit Card
7756,2023-01-20,2904,Clothing,West,1631.64,8.52,456.96,Cash
7757,2023-06-27,3576,Clothing,East,3167.22,29.37,503.18,UPI
7758,2023-06-28,1052,Clothing,West,1586.54,0.57,566.45,Debit Card
7759,2023-05-08,3972,Grocery,West,2154.89,5.23,370.89,Cash
7760,2023-03-22,1382,Furniture,West,1349.21,23.93,261.62,Cash
7761,2023-04-13,1272,Clothing,South,4882.67,0.67,2271.01,Debit Card
7762,2023-04-18,2838,Electronics,South,4778.76,22.05,1726.83,Credit Card
7763,2023-06-10,2331,Grocery,West,4164.96,10.57,1895.35,Cash
7764,2023-05-15,1507,Electronics,East,1320.92,20.66,325.42,UPI
7765,2023-11-18,1933,Grocery,West,3550.58,18.71,1202.7,Cash
7766,2023-08-16,4281,Electronics,West,1140.73,20.52,230.02,Cash
7767,2023-07-25,2113,Electronics,North,273.71,2.05,100.69,Cash
7768,2023-08-29,4329,Grocery,East,2126.24,19.9,459.25,Cash
7769,2023-08-25,1203,Electronics,South,4020.99,1.81,997.43,UPI
7770,2023-10-30,2372,Grocery,West,923.03,29.77,401.88,Debit Card
7771,2023-02-22,1599,Furniture,West,181.8,23.66,31.13,Cash
7772,2023-08-15,2354,Furniture,South,1875.68,18.48,854.89,UPI
7773,2023-04-01,2471,Electronics,North,2019.12,19.45,340.12,Cash
7774,2023-02-04,3586,Furniture,South,3349.32,11.97,568.19,Cash
7775,2023-02-22,2905,Furniture,West,3587.87,12.26,418.39,UPI
7776,2023-09-07,1106,Electronics,South,2977.79,28.22,547.53,Cash
7777,2023-09-19,4826,Clothing,East,2739.53,22.1,1065.34,UPI
7778,2023-06-24,2287,Clothing,North,4391.58,14.9,2136.56,Debit Card
7779,2023-06-13,4046,Electronics,West,1684.87,29.43,593.52,Debit Card
7780,2023-01-10,1024,Furniture,West,3552.85,19.59,1544.87,Cash
7781,2023-11-25,4022,Grocery,West,1306.38,2.41,394.33,Cash
7782,2023-07-01,3645,Electronics,East,3310.6,24.08,1271.36,Credit Card
7783,2023-05-23,3200,Electronics,South,321.11,3.61,152.5,Cash
7784,2023-08-06,2600,Clothing,South,3444.7,24.7,1079.64,Cash
7785,2023-10-09,4458,Electronics,East,2157.11,14.04,322.9,Debit Card
7786,2023-07-11,3910,Clothing,East,4728.8,28.06,625.77,Debit Card
7787,2023-03-20,1920,Furniture,West,1010.55,10.3,484.34,Cash
7788,2023-03-12,1163,Clothing,North,1891.3,9.9,855.49,Cash
7789,2023-12-12,1329,Electronics,East,2142.6,15.55,868.88,UPI
7790,2023-10-24,1765,Electronics,East,4959.97,14.43,850.54,UPI
7791,2023-02-27,2020,Grocery,East,4431.73,7.47,782.48,UPI
7792,2023-12-10,2582,Clothing,West,1265.31,5.85,174.89,UPI
7793,2023-07-08,4352,Clothing,North,4153.99,18.33,1243.02,Debit Card
7794,2023-09-28,4529,Furniture,West,4069.02,19.91,958.12,Credit Card
7795,2023-02-01,1517,Furniture,West,2073.03,16.02,873.1,Debit Card
7796,2023-07-27,4628,Grocery,North,517.66,27.29,129.43,Credit Card
7797,2023-11-05,2542,Electronics,North,4981.36,7.33,1385.33,UPI
7798,2023-08-27,2155,Clothing,East,309.84,4.63,94.87,Debit Card
7799,2023-06-09,1261,Clothing,West,3253.03,7.12,1570.03,Cash
7800,2023-03-10,3906,Furniture,West,4724.88,24.38,2247.23,Debit Card
7801,2023-08-16,4127,Grocery,West,2213.75,5.23,724.07,UPI
7802,2023-11-17,4560,Electronics,East,2558.11,5.49,576.11,Debit Card
7803,2023-07-28,4588,Clothing,South,3070.84,2.81,846.38,Credit Card
7804,2023-06-21,1806,Furniture,North,4511.45,5.68,1465.87,Debit Card
7805,2023-10-27,1989,Furniture,South,1593.87,19.96,438.54,Cash
7806,2023-03-26,3634,Furniture,East,886.37,20.65,131.55,Debit Card
7807,2023-04-03,3325,Electronics,West,3549.91,8.97,390.27,Credit Card
7808,2023-06-06,2543,Furniture,South,3995.2,21.26,1054.97,Credit Card
7809,2023-11-10,3630,Furniture,South,582.64,27.27,170.98,Cash
7810,2023-06-06,4433,Clothing,West,3067.25,9.19,939.2,Credit Card
7811,2023-10-30,3336,Electronics,South,4182.95,19.59,1764.46,Cash
7812,2023-03-08,1369,Clothing,North,1544.11,20.43,507.62,UPI
7813,2023-06-10,3389,Electronics,North,4543.47,5.78,1471.66,Debit Card
7814,2023-05-19,4416,Furniture,West,3215.7,1.47,990.86,Cash
7815,2023-12-13,3845,Electronics,South,4250.91,11.21,1829.99,Debit Card
7816,2023-06-11,2843,Clothing,East,4499.07,4.1,1319.98,Credit Card
7817,2023-05-19,4235,Electronics,North,299.14,23.87,81.93,Cash
7818,2023-12-16,1577,Clothing,North,1207.9,24.95,276.73,UPI
7819,2023-11-23,3342,Furniture,North,4547.98,3.85,461.62,Credit Card
7820,2023-09-15,3233,Grocery,South,2297.24,21.32,1084.43,Debit Card
7821,2023-08-24,4704,Furniture,East,1990.94,20.97,482.8,Debit Card
7822,2023-02-01,1339,Grocery,South,1010.97,14.52,181.19,Credit Card
7823,2023-10-26,2721,Furniture,East,2835.45,29.6,1173.41,Credit Card
7824,2023-06-07,2758,Electronics,South,4344.57,9.03,1650.18,Credit Card
7825,2023-08-16,2845,Electronics,North,2723.45,15.06,1155.15,Credit Card
7826,2023-08-07,3185,Clothing,North,3780.2,11.69,831.75,UPI
7827,2023-03-28,1293,Grocery,West,1389.0,22.75,481.04,Cash
7828,2023-05-25,3064,Furniture,South,849.66,17.15,235.3,Credit Card
7829,2023-12-11,1912,Clothing,South,3469.94,26.38,828.48,Debit Card
7830,2023-06-28,1616,Grocery,North,2112.06,11.95,518.81,Debit Card
7831,2023-10-07,3913,Electronics,North,4678.97,3.42,1801.68,Cash
7832,2023-10-01,2881,Clothing,North,3998.97,15.95,1419.61,Cash
7833,2023-06-18,3886,Grocery,East,1935.18,21.89,529.91,UPI
7834,2023-05-26,4285,Furniture,East,4907.62,6.3,539.48,Credit Card
7835,2023-11-25,3219,Electronics,West,3767.02,13.86,602.24,Debit Card
7836,2023-12-18,1541,Electronics,East,1116.95,27.7,327.09,UPI
7837,2023-07-05,3453,Grocery,West,2784.36,12.5,455.92,Cash
7838,2023-09-29,1281,Clothing,North,275.93,2.06,135.21,Cash
7839,2023-04-27,1186,Clothing,North,3304.8,20.9,948.95,Credit Card
7840,2023-02-21,3251,Furniture,South,2757.27,9.21,310.72,UPI
7841,2023-10-10,3551,Electronics,South,3582.17,16.55,460.04,Credit Card
7842,2023-08-29,2214,Furniture,North,1981.43,8.45,385.46,Debit Card
7843,2023-03-03,3667,Clothing,East,415.06,28.21,85.89,Debit Card
7844,2023-03-05,3517,Electronics,North,1978.06,7.69,930.31,Credit Card
7845,2023-03-03,2543,Clothing,South,3100.15,19.68,569.68,Credit Card
7846,2023-08-14,1284,Clothing,West,1469.44,16.49,151.25,UPI
7847,2023-07-10,2857,Clothing,West,3921.82,20.09,1360.98,UPI
7848,2023-09-12,2620,Electronics,North,286.66,20.61,93.73,UPI
7849,2023-08-25,4150,Grocery,South,230.51,17.56,36.45,Credit Card
7850,2023-02-13,3113,Electronics,West,1187.32,18.92,456.82,Debit Card
7851,2023-05-17,4459,Furniture,East,509.0,0.8,237.69,Debit Card
7852,2023-09-24,3605,Furniture,South,1058.81,1.4,134.04,Debit Card
7853,2023-11-29,4397,Furniture,East,1331.58,14.6,362.7,Credit Card
7854,2023-07-16,3289,Furniture,North,2632.42,18.08,291.28,Cash
7855,2023-09-04,2752,Electronics,West,2537.48,29.89,1137.0,Credit Card
7856,2023-05-19,2761,Furniture,East,2272.86,24.61,754.8,Debit Card
7857,2023-02-06,4450,Grocery,North,4987.23,20.14,1091.89,Debit Card
7858,2023-05-14,1824,Furniture,West,1606.81,19.68,155.97,Cash
7859,2023-09-04,3767,Furniture,South,3344.03,10.42,499.67,Debit Card
7860,2023-05-07,3275,Clothing,South,1723.09,7.12,510.98,Cash
7861,2023-07-16,2489,Clothing,North,589.27,0.15,244.97,UPI
7862,2023-03-25,2657,Clothing,East,1477.09,14.05,304.32,UPI
7863,2023-10-28,1321,Clothing,West,930.12,3.86,372.06,Cash
7864,2023-11-22,2365,Grocery,North,634.23,10.71,259.18,Credit Card
7865,2023-01-22,1852,Furniture,South,3592.16,18.45,1468.51,Debit Card
7866,2023-11-10,4055,Grocery,East,4665.88,13.49,2151.5,Credit Card
7867,2023-10-03,1533,Electronics,West,702.38,20.25,252.73,Credit Card
7868,2023-08-19,1683,Clothing,West,4163.61,9.52,1316.38,UPI
7869,2023-07-03,2121,Electronics,North,1659.69,9.81,299.42,Debit Card
7870,2023-01-02,2650,Clothing,East,1287.88,16.86,275.36,Credit Card
7871,2023-10-20,2434,Electronics,North,3929.39,13.19,1367.57,Cash
7872,2023-01-14,3985,Grocery,North,1057.42,1.44,355.61,UPI
7873,2023-11-05,3628,Electronics,West,1001.69,11.32,174.32,Debit Card
7874,2023-05-12,3415,Clothing,South,3569.95,26.02,1714.56,Cash
7875,2023-11-28,1038,Furniture,South,4367.43,16.31,1439.33,Credit Card
7876,2023-09-01,3034,Furniture,South,799.46,3.4,386.43,Debit Card
7877,2023-09-19,4004,Clothing,West,2008.69,28.97,617.24,UPI
7878,2023-09-13,3801,Grocery,West,842.37,16.07,330.23,Debit Card
7879,2023-01-05,3520,Grocery,North,2706.06,18.09,767.55,Debit Card
7880,2023-08-14,3446,Clothing,South,4540.19,8.73,2021.27,Debit Card
7881,2023-11-29,3808,Grocery,East,4511.72,14.31,843.7,Cash
7882,2023-02-13,2423,Grocery,North,3344.71,12.16,529.04,Debit Card
7883,2023-08-23,3381,Grocery,East,2734.01,9.71,463.72,Debit Card
7884,2023-08-27,4168,Electronics,East,2982.05,18.96,828.41,Credit Card
7885,2023-11-06,2656,Furniture,East,1292.66,1.42,213.38,Debit Card
7886,2023-07-25,4683,Clothing,East,1422.37,28.87,510.23,Credit Card
7887,2023-04-17,3130,Clothing,North,3868.21,22.51,1442.55,UPI
7888,2023-11-24,4294,Electronics,West,1487.56,1.93,553.05,Credit Card
7889,2023-07-27,2867,Grocery,West,3666.48,1.52,390.12,UPI
7890,2023-12-04,4876,Electronics,East,3352.54,26.78,1369.6,Credit Card
7891,2023-09-02,4574,Clothing,North,2942.74,29.72,674.29,Cash
7892,2023-03-09,1020,Electronics,East,3468.11,6.68,1459.59,Cash
7893,2023-08-21,4630,Clothing,North,1320.97,5.93,401.97,Cash
7894,2023-04-10,3412,Furniture,East,1906.72,13.55,417.75,Cash
7895,2023-12-17,4738,Electronics,West,2910.32,25.19,727.37,Cash
7896,2023-02-21,2577,Clothing,East,1399.67,3.69,586.05,Credit Card
7897,2023-12-28,1919,Furniture,South,323.89,27.92,76.05,Cash
7898,2023-02-28,3295,Electronics,East,1827.07,11.03,422.13,Cash
7899,2023-09-01,1470,Clothing,West,1007.31,22.99,206.2,Cash
7900,2023-02-25,3315,Grocery,South,841.28,20.16,192.35,Credit Card
7901,2023-04-23,4976,Grocery,North,3578.16,9.01,1629.27,Credit Card
7902,2023-09-18,4534,Clothing,West,2878.05,25.1,1202.52,Debit Card
7903,2023-06-02,2751,Clothing,East,3735.0,14.58,1449.79,Credit Card
7904,2023-04-03,3923,Electronics,East,3401.11,10.33,649.68,UPI
7905,2023-07-15,2392,Electronics,North,3712.0,10.75,821.32,Credit Card
7906,2023-03-23,1869,Grocery,West,1192.47,22.72,392.57,Cash
7907,2023-06-27,1823,Grocery,North,4263.44,5.24,1402.41,Cash
7908,2023-10-03,4720,Grocery,North,721.81,15.54,166.79,Cash
7909,2023-01-28,1965,Grocery,North,2526.37,6.24,623.04,Cash
7910,2023-11-04,1099,Furniture,West,910.71,19.3,250.17,UPI
7911,2023-12-19,1170,Clothing,South,4550.87,18.98,2197.14,Credit Card
7912,2023-07-15,2926,Electronics,North,3525.36,3.28,527.71,UPI
7913,2023-07-29,2946,Furniture,West,4846.19,28.29,773.58,Debit Card
7914,2023-07-11,1999,Electronics,South,3564.45,15.4,1746.65,UPI
7915,2023-10-30,1646,Electronics,South,4732.72,4.24,1423.24,Credit Card
7916,2023-08-03,2309,Clothing,South,4331.21,1.11,2154.74,Cash
7917,2023-10-22,2902,Electronics,South,4840.78,13.2,1985.8,UPI
7918,2023-09-24,3219,Grocery,East,2701.17,28.59,1132.81,Credit Card
7919,2023-08-21,2342,Furniture,East,1077.23,21.98,179.58,Credit Card
7920,2023-03-04,1363,Grocery,West,2372.0,14.39,1170.02,UPI
7921,2023-10-01,2557,Grocery,North,1535.17,18.72,216.48,Cash
7922,2023-10-11,3574,Clothing,West,1060.25,5.4,511.73,Cash
7923,2023-05-06,4269,Grocery,North,4768.44,24.51,472.09,Cash
7924,2023-05-18,4856,Grocery,East,1529.32,11.45,751.81,Credit Card
7925,2023-10-09,2087,Furniture,West,2912.23,15.24,364.33,Debit Card
7926,2023-05-25,2401,Furniture,South,4755.56,20.9,1466.63,Credit Card
7927,2023-10-14,3586,Clothing,East,620.18,6.0,61.25,Debit Card
7928,2023-02-13,1976,Furniture,South,4548.23,26.67,893.06,Debit Card
7929,2023-06-04,2259,Furniture,East,2424.4,6.82,565.2,UPI
7930,2023-07-28,3772,Furniture,North,4439.29,17.35,2026.62,Cash
7931,2023-06-29,3107,Furniture,South,1150.95,0.91,331.55,Cash
7932,2023-12-09,1400,Clothing,East,155.55,2.36,33.22,Cash
7933,2023-07-29,2831,Grocery,East,4154.84,4.6,791.36,UPI
7934,2023-09-13,3924,Electronics,South,545.43,6.6,196.52,Debit Card
7935,2023-07-31,3572,Furniture,South,850.12,10.9,244.93,UPI
7936,2023-02-14,2329,Clothing,East,3283.84,15.72,700.89,Debit Card
7937,2023-03-22,3769,Electronics,North,4266.92,27.7,788.6,UPI
7938,2023-11-19,2289,Clothing,West,1621.35,16.54,247.21,Credit Card
7939,2023-09-17,1306,Grocery,North,1822.37,23.22,729.34,Debit Card
7940,2023-05-26,3631,Electronics,West,2814.15,10.06,527.19,Cash
7941,2023-04-30,1548,Electronics,East,637.43,15.3,187.9,Credit Card
7942,2023-01-01,1875,Electronics,North,1056.6,12.51,338.21,Debit Card
7943,2023-10-16,4183,Electronics,West,3509.35,0.34,909.08,Credit Card
7944,2023-07-18,1801,Electronics,East,1413.25,28.74,190.38,Credit Card
7945,2023-04-01,2994,Furniture,East,163.09,22.4,26.09,Credit Card
7946,2023-06-12,2598,Electronics,East,2801.14,29.08,1140.71,Debit Card
7947,2023-05-03,3645,Electronics,West,1049.35,7.39,125.97,Debit Card
7948,2023-04-22,3703,Furniture,South,1842.99,27.16,761.47,Credit Card
7949,2023-07-22,1905,Clothing,South,1300.48,25.38,221.63,Cash
7950,2023-05-31,1417,Clothing,South,4113.91,5.63,1548.26,Debit Card
7951,2023-01-18,3404,Grocery,East,2779.86,17.51,1057.61,UPI
7952,2023-09-29,1872,Electronics,South,2403.81,1.78,352.54,Debit Card
7953,2023-08-27,1805,Grocery,North,492.77,10.97,111.24,Debit Card
7954,2023-04-22,3004,Electronics,North,4165.57,14.09,765.04,Debit Card
7955,2023-08-17,1058,Furniture,East,4291.29,27.27,1738.42,UPI
7956,2023-06-29,4550,Grocery,West,2261.19,11.66,553.47,Cash
7957,2023-06-07,4576,Electronics,North,761.46,15.68,131.07,Debit Card
